6185,Earthnut,n.,The esculent tubers of the umbelliferous plants Bunium flexuosum and Carum Bulbocastanum.
6186,Earthnut,n.,The peanut. See Peanut.
6187,Earthpea,n.,"A species of pea (Amphicarpaea monoica). It is a climbing leguminous plant, with hairy underground pods."
6188,Earthquake,n.,"A shaking, trembling, or concussion of the earth, due to subterranean causes, often accompanied by a rumbling noise. The wave of shock sometimes traverses half a hemisphere, destroying cities and many thousand lives; -- called also earthdin, earthquave, and earthshock."
6189,Earthquake,a.,"Like, or characteristic of, an earthquake; loud; starling."
6190,Earthquave,n.,An earthquake.
6191,Earth shine,,"See Earth light, under Earth."
6192,Earthshock,n.,An earthquake.
6193,Earthstar,n.,"A curious fungus of the genus Geaster, in which the outer coating splits into the shape of a star, and the inner one forms a ball containing the dustlike spores."
6194,Earth-tongue,n.,A fungus of the genus Geoglossum.
6195,Earthward,adv.,Alt. of Earthwards
6196,Earthwards,adv.,Toward the earth; -- opposed to heavenward or skyward.
6197,Earthwork,n.,"Any construction, whether a temporary breastwork or permanent fortification, for attack or defense, the material of which is chiefly earth."
6198,Earthwork,n.,"The operation connected with excavations and embankments of earth in preparing foundations of buildings, in constructing canals, railroads, etc."
6199,Earthwork,n.,An embankment or construction made of earth.
6200,Earthworm,n.,"Any worm of the genus Lumbricus and allied genera, found in damp soil. One of the largest and most abundant species in Europe and America is L. terrestris; many others are known; -- called also angleworm and dewworm."
6201,Earthworm,n.,"A mean, sordid person; a niggard."
6202,Earthy,a.,"Consisting of, or resembling, earth; terrene; earthlike; as, earthy matter."
6203,Earthy,a.,"Of or pertaining to the earth or to, this world; earthly; terrestrial; carnal."
6204,Earthy,a.,Gross; low; unrefined.
6205,Earthy,a.,"Without luster, or dull and roughish to the touch; as, an earthy fracture."
6206,Earwax,n.,See Cerumen.
6207,Earwig,n.,"Any insect of the genus Forticula and related genera, belonging to the order Euplexoptera."
6208,Earwig,n.,"In America, any small chilopodous myriapod, esp. of the genus Geophilus."
6209,Earwig,n.,A whisperer of insinuations; a secret counselor.
6210,Earwigged,imp. & p. p.,of Earwig
6211,Earwigging,p. pr. & vb. n.,of Earwig
6212,Earwig,v. t.,"To influence, or attempt to influence, by whispered insinuations or private talk."
6213,Earwitness,n.,A witness by means of his ears; one who is within hearing and does hear; a hearer.
6214,Ease,n.,"Satisfaction; pleasure; hence, accommodation; entertainment."
6215,Ease,n.,"Freedom from anything that pains or troubles; as: (a) Relief from labor or effort; rest; quiet; relaxation; as, ease of body."
6216,Ease,n.,"Freedom from care, solicitude, or anything that annoys or disquiets; tranquillity; peace; comfort; security; as, ease of mind."
6217,Ease,n.,"Freedom from constraint, formality, difficulty, embarrassment, etc.; facility; liberty; naturalness; -- said of manner, style, etc.; as, ease of style, of behavior, of address."
6218,Eased,imp. & p. p.,of Ease
6219,Easing,p. pr. & vb. n.,of Ease
6220,Ease,n.,"To free from anything that pains, disquiets, or oppresses; to relieve from toil or care; to give rest, repose, or tranquility to; -- often with of; as, to ease of pain; ease the body or mind."
6221,Ease,n.,To render less painful or oppressive; to mitigate; to alleviate.
6222,Ease,n.,"To release from pressure or restraint; to move gently; to lift slightly; to shift a little; as, to ease a bar or nut in machinery."
6223,Ease,n.,To entertain; to furnish with accommodations.
6224,Easeful,a.,Full of ease; suitable for affording ease or rest; quiet; comfortable; restful.
6225,Easel,n.,"A frame (commonly) of wood serving to hold a canvas upright, or nearly upright, for the painter's convenience or for exhibition."
6226,Easeless,a.,Without ease.
6227,Easement,n.,"That which gives ease, relief, or assistance; convenience; accommodation."
6228,Easement,n.,"A liberty, privilege, or advantage, which one proprietor has in the estate of another proprietor, distinct from the ownership of the soil, as a way, water course, etc. It is a species of what the civil law calls servitude."
6229,Easement,n.,"A curved member instead of an abrupt change of direction, as in a baseboard, hand rail, etc."
6230,Easily,adv.,"With ease; without difficulty or much effort; as, this task may be easily performed; that event might have been easily foreseen."
6231,Easily,adv.,"Without pain, anxiety, or disturbance; as, to pass life well and easily."
6232,Easily,adv.,Readily; without reluctance; willingly.
6233,Easily,adv.,Smoothly; quietly; gently; gracefully; without /umult or discord.
6234,Easily,adv.,"Without shaking or jolting; commodiously; as, a carriage moves easily."
6235,Easiness,n.,The state or condition of being easy; freedom from distress; rest.
6236,Easiness,n.,Freedom from difficulty; ease; as the easiness of a task.
6237,Easiness,n.,Freedom from emotion; compliance; disposition to yield without opposition; unconcernedness.
6238,Easiness,n.,"Freedom from effort, constraint, or formality; -- said of style, manner, etc."
6239,Easiness,n.,"Freedom from jolting, jerking, or straining."
6240,East,n.,"The point in the heavens where the sun is seen to rise at the equinox, or the corresponding point on the earth; that one of the four cardinal points of the compass which is in a direction at right angles to that of north and south, and which is toward the right hand of one who faces the north; the point directly opposite to the west."
6241,East,n.,"The eastern parts of the earth; the regions or countries which lie east of Europe; the orient. In this indefinite sense, the word is applied to Asia Minor, Syria, Chaldea, Persia, India, China, etc.; as, the riches of the East; the diamonds and pearls of the East; the kings of the East."
6242,East,n.,"Formerly, the part of the United States east of the Alleghany Mountains, esp. the Eastern, or New England, States; now, commonly, the whole region east of the Mississippi River, esp. that which is north of Maryland and the Ohio River; -- usually with the definite article; as, the commerce of the East is not independent of the agriculture of the West."
6243,East,a.,"Toward the rising sun; or toward the point where the sun rises when in the equinoctial; as, the east gate; the east border; the east side; the east wind is a wind that blows from the east."
6244,East,adv.,Eastward.
6245,East,v. i.,To move toward the east; to veer from the north or south toward the east; to orientate.
6246,Easter,n.,"An annual church festival commemorating Christ's resurrection, and occurring on Sunday, the second day after Good Friday. It corresponds to the pasha or passover of the Jews, and most nations still give it this name under the various forms of pascha, pasque, paque, or pask."
6247,Easter,n.,The day on which the festival is observed; Easter day.
6248,Easter,v. i.,To veer to the east; -- said of the wind.
6249,Easterling,n.,"A native of a country eastward of another; -- used, by the English, of traders or others from the coasts of the Baltic."
6250,Easterling,n.,A piece of money coined in the east by Richard II. of England.
6251,Easterling,n.,The smew.
6252,Easterling,a.,"Relating to the money of the Easterlings, or Baltic traders. See Sterling."
6253,Easterly,a.,"Coming from the east; as, it was easterly wind."
6254,Easterly,a.,"Situated, directed, or moving toward the east; as, the easterly side of a lake; an easterly course or voyage."
6255,Easterly,adv.,"Toward, or in the direction of, the east."
6256,Eastern,a.,"Situated or dwelling in the east; oriental; as, an eastern gate; Eastern countries."
6257,Eastern,a.,"Going toward the east, or in the direction of east; as, an eastern voyage."
6258,Easternmost,a.,Most eastern.
6259,East Indian,,"Belonging to, or relating to, the East Indies."
6260,East Indian,n.,"A native of, or a dweller in, the East Indies."
6261,Easting,n.,The distance measured toward the east between two meridians drawn through the extremities of a course; distance of departure eastward made by a vessel.
6262,East-insular,a.,Relating to the Eastern Islands; East Indian.
6263,Eastward,adv.,Alt. of Eastwards
6264,Eastwards,adv.,"Toward the east; in the direction of east from some point or place; as, New Haven lies eastward from New York."
6265,Easy,v. t.,"At ease; free from pain, trouble, or constraint"
6266,Easy,v. t.,"Free from pain, distress, toil, exertion, and the like; quiet; as, the patient is easy."
6267,Easy,v. t.,"Free from care, responsibility, discontent, and the like; not anxious; tranquil; as, an easy mind."
6268,Easy,v. t.,"Free from constraint, harshness, or formality; unconstrained; smooth; as, easy manners; an easy style."
6269,Easy,v. t.,"Not causing, or attended with, pain or disquiet, or much exertion; affording ease or rest; as, an easy carriage; a ship having an easy motion; easy movements, as in dancing."
6270,Easy,v. t.,"Not difficult; requiring little labor or effort; slight; inconsiderable; as, an easy task; an easy victory."
6271,Easy,v. t.,"Causing ease; giving freedom from care or labor; furnishing comfort; commodious; as, easy circumstances; an easy chair or cushion."
6272,Easy,v. t.,Not making resistance or showing unwillingness; tractable; yielding; complying; ready.
6273,Easy,v. t.,Moderate; sparing; frugal.
6274,Easy,v. t.,"Not straitened as to money matters; as, the market is easy; -- opposed to tight."
6275,Easy-chair,n.,An armchair for ease or repose.
6276,Easy-going,a.,"Moving easily; hence, mild-tempered; ease-loving; inactive."
6277,Ate,imp.,of Eat
6278,Eat,,of Eat
6279,Eaten,p. p.,of Eat
6280,Eat,,of Eat
6281,Eating,p. pr. & vb. n.,of Eat
6282,Eat,v. t.,"To chew and swallow as food; to devour; -- said especially of food not liquid; as, to eat bread."
6283,Eat,v. t.,"To corrode, as metal, by rust; to consume the flesh, as a cancer; to waste or wear away; to destroy gradually; to cause to disappear."
6284,Eat,v. i.,"To take food; to feed; especially, to take solid, in distinction from liquid, food; to board."
6285,Eat,v. i.,"To taste or relish; as, it eats like tender beef."
6286,Eat,v. i.,To make one's way slowly.
6287,Eatable,a.,Capable of being eaten; fit to be eaten; proper for food; esculent; edible.
6288,Eatable,n.,Something fit to be eaten.
6289,Eatage,n.,"Eatable growth of grass for horses and cattle, esp. that of aftermath."
6290,Eater,n.,"One who, or that which, eats."
6291,Eath,a. & adv.,Easy or easily.
6292,Eating,n.,The act of tasking food; the act of consuming or corroding.
6293,Eating,n.,"Something fit to be eaten; food; as, a peach is good eating."
6294,Eau de Cologne,,Same as Cologne.
6295,Eau de vie,,"French name for brandy.  Cf. Aqua vitae, under Aqua."
6296,Eavedrop,n.,A drop from the eaves; eavesdrop.
6297,Eaves,n. pl.,"The edges or lower borders of the roof of a building, which overhang the walls, and cast off the water that falls on the roof."
6298,Eaves,n. pl.,Brow; ridge.
6299,Eaves,n. pl.,Eyelids or eyelashes.
6300,Eavesdrop,v. i.,"To stand under the eaves, near a window or at the door, of a house, to listen and learn what is said within doors; hence, to listen secretly to what is said in private."
6301,Eavesdrop,n.,The water which falls in drops from the eaves of a house.
6302,Eavesdropper,n.,"One who stands under the eaves, or near the window or door of a house, to listen; hence, a secret listener."
6303,Eavesdropping,n.,"The habit of lurking about dwelling houses, and other places where persons meet fro private intercourse, secretly listening to what is said, and then tattling it abroad. The offense is indictable at common law."
